method,method_label,mask_mode,seed,run_dir,checkpoint_episode,checkpoint_path,scenario_name,scenario_label,scenario_category,active_agent_count,min_agents,step_churn_prob,inactive_noise_std,reward_mean,reward_std,p2p_mean,p2p_std,grid_buy_mean,grid_buy_std,grid_sell_mean,grid_sell_std,grid_trade_mean,grid_trade_std,carbon_mean,carbon_std,n_agents_mean,n_eval_episodes,attn_leakage_per_call,attn_calls,attn_entropy_mean,inactive_action_abs_mean
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,dynamic_churn05_p50,"5-30 agents, churn 0.50",dynamic,,5,0.5,0.0,75.50428362252092,4.500223547859014,0.21144485010545694,0.0609320382469076,2.63832524624512,0.16175964432849319,0.09792183362611293,0.020335282551952556,2.7362470798712333,0.15499814539864554,2.0168434599645124,0.11773700473435143,17.83611111111111,30,0.0,42090.0,1.7520782625356957,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,dynamic_churn10_p30,"10-30 agents, churn 0.30",dynamic,,10,0.3,0.0,75.09603222144773,3.9212335929325945,0.2419007517535649,0.06275814555088347,2.6277333827239597,0.1480988194182685,0.09826081548155703,0.018356317286305476,2.7259941982055165,0.14366676906694226,1.9982174501871817,0.09744003267254964,20.202777777777776,30,0.0,43127.0,1.9166728396016175,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,dynamic_churn20_p20,"20-30 agents, churn 0.20",dynamic,,20,0.2,0.0,75.45065153176058,2.5851630666586156,0.2282506907340447,0.0421827167517489,2.6943194817372573,0.09586880717852964,0.09930928037527802,0.014581844951502748,2.793628762112534,0.08999789774059687,2.015647282056739,0.0691768257457789,25.57916666666667,30,0.0,38674.0,2.1034895837415544,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,dynamic_static30,Static 30 agents,dynamic,,30,0.0,0.0,76.13247813754612,0.2497008667474514,0.2277936077824702,0.00697602707206152,2.680580414832645,0.01517055592813573,0.11475046485903605,0.0060181206177705926,2.795330879691681,0.016459974427571314,1.9926054970045206,0.007537697835025557,30.0,30,nan,0.0,2.202742885571577,nan
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,dynamic_var20,Variable 20-30 agents,dynamic,,20,0.0,0.0,76.5976514339529,0.8341857287373968,0.28567597268455824,0.03962379891429938,2.659938793436313,0.1027621491539087,0.10728140940186395,0.01242919630437882,2.767220202838177,0.10103251718597955,1.976598598113802,0.06979953564181826,24.5,30,0.0,39528.0,2.087958309917502,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,noise_churn10_p30,Inactive-noise stress,inactive_noise,,10,0.3,5.0,74.98110868115347,4.0459986271811355,0.2495480305968326,0.06180580412366965,2.628626606588977,0.14756812503086203,0.09748025574106105,0.01795902976778599,2.726106862330038,0.14241379439297286,1.9978886569979395,0.09960826989259286,20.078125000000004,40,0.0,57096.0,1.9151044405508237,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_01,1 active agents,scale_sweep,1,1,0.0,0.0,63.43417327891414,11.23715501239616,0.0,0.0,2.64043587237144,1.0540025112760316,0.47596953380802953,0.34867269335912565,3.11640540617947,0.8936981407818628,1.96672548349191,0.6990113164854036,1.0,20,0.0,29280.0,0.0,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_02,2 active agents,scale_sweep,2,2,0.0,0.0,70.82487095942102,8.542629487236681,0.13436128061081712,0.25985064257033147,2.8058938247836798,0.7729846580236841,0.21399190957091316,0.17828169889360315,3.0198857343545926,0.702711724314262,2.092106844778932,0.540833548326364,2.0,20,0.0,29280.0,0.23344657130226432,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_03,3 active agents,scale_sweep,3,3,0.0,0.0,73.31772122979164,6.3033510433154145,0.22490924792887595,0.21131376924904455,2.872006123008375,0.7490713396514657,0.1838734522189688,0.14841267447361667,3.055879575227343,0.6640548682522358,2.1025163462860457,0.5161528365363268,3.0,20,0.0,29280.0,0.427899871073419,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_04,4 active agents,scale_sweep,4,4,0.0,0.0,74.82776146257916,3.597023704875717,0.25422756926127715,0.21936429742272276,2.7112968369708823,0.5681878099886197,0.16450352707661245,0.0786975877746015,2.875800364047495,0.5235857263492095,1.9992420821619852,0.40080928615129213,4.0,20,0.0,29280.0,0.6526068668761621,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_05,5 active agents,scale_sweep,5,5,0.0,0.0,74.26822910462816,3.731700576336606,0.306563975971761,0.24067674554368995,2.7631032947203864,0.5993138824564408,0.11732202816221385,0.05022467218514052,2.8804253228826004,0.5996483771089486,2.032562933475443,0.41557225084858784,5.0,20,0.0,29280.0,0.8167376536489185,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_06,6 active agents,scale_sweep,6,6,0.0,0.0,74.61694325481851,3.175868908794529,0.29624594638407925,0.16314742589095407,2.8051960289272797,0.5013169801685489,0.14346073693560257,0.03633280728868243,2.948656765862882,0.5017515836412056,2.0772112974449444,0.34929013517568697,6.0,20,0.0,29280.0,0.9054595688205274,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_07,7 active agents,scale_sweep,7,7,0.0,0.0,75.68547424248288,2.2446887737147816,0.2692041077404313,0.19177957410086877,2.580381862664539,0.4229750559507068,0.11682758903763435,0.04846616650909729,2.697209451702174,0.42361834747540594,1.9204428330183734,0.2974117068692679,7.0,20,0.0,29280.0,1.123966541251198,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_08,8 active agents,scale_sweep,8,8,0.0,0.0,75.03833856371543,1.8837747477232083,0.21960965420786124,0.16174848276063072,2.7674449299686126,0.3377863520260594,0.09984169025448626,0.020598049370190198,2.8672866202230995,0.330422423146077,2.0442315857505333,0.23223335015896263,8.0,20,0.0,29280.0,1.1612719174169126,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_09,9 active agents,scale_sweep,9,9,0.0,0.0,76.06285820802053,2.214377729378174,0.30179620852818745,0.13253485277669577,2.5941567838420623,0.3626791770445161,0.10385902759991161,0.03503312390037916,2.698015811441974,0.35599371723896006,1.9334023821925128,0.2486947409109607,9.0,20,0.0,29280.0,1.3168835424965686,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_10,10 active agents,scale_sweep,10,10,0.0,0.0,76.23586478789647,2.0365387327914024,0.2421985549902655,0.1217915474792649,2.7243612026239923,0.3060072083287361,0.08813826750427063,0.0220402045463601,2.8124994701282633,0.29836149680831436,2.028290618018968,0.2134939818726375,10.0,20,0.0,29280.0,1.3400054076391328,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_11,11 active agents,scale_sweep,11,11,0.0,0.0,75.06811886303353,2.235889772351131,0.25395843601628326,0.09993464922912615,2.850637462980502,0.25438081310513116,0.11652721864009212,0.02139766414057087,2.9671646816205937,0.24927748905764194,2.0933599911995646,0.17533955343100163,11.0,20,0.0,29280.0,1.395741289638268,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_12,12 active agents,scale_sweep,12,12,0.0,0.0,77.39128004403577,1.7261409586719154,0.2892223680008583,0.14139569104875965,2.573719915799196,0.38263117145095993,0.11070422283176536,0.022024592661736026,2.6844241386309617,0.3728666884017274,1.925594376559142,0.2692671620056519,12.0,20,0.0,29280.0,1.5501510818412558,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_13,13 active agents,scale_sweep,13,13,0.0,0.0,76.80882380742294,1.5879953311189798,0.31149529359390893,0.1094033964306007,2.5994707136633473,0.2695523315585255,0.1012071130349074,0.0238079039853783,2.7006778266982545,0.257497427050283,1.9365629695557476,0.18104194777378133,13.0,20,0.0,29280.0,1.6274837909622597,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_14,14 active agents,scale_sweep,14,14,0.0,0.0,76.07712055955614,1.6477877567131622,0.22822285075721593,0.07959390690911017,2.8113928364701275,0.26087637166449135,0.09913258520102608,0.023770290072656377,2.9105254216711542,0.24913287580654142,2.0711255061586806,0.17334415617902424,14.0,20,0.0,29280.0,1.5920817241846212,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_15,15 active agents,scale_sweep,15,15,0.0,0.0,76.1558650223414,1.5377932423594205,0.2701837440663523,0.09490962139669662,2.7019843505050773,0.22575457997513748,0.10882580241050972,0.021340658368867248,2.810810152915587,0.21621432370010435,1.9949065014107514,0.1551699362280453,15.0,20,0.0,29280.0,1.7217630890671347,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_16,16 active agents,scale_sweep,16,16,0.0,0.0,75.85087681015332,1.0795075834756351,0.2314136359820333,0.08571784693205423,2.576913553262405,0.22428754630902187,0.10223232240097205,0.020914247146491653,2.6791458756633775,0.20632531536216053,1.9288846151349897,0.15782429615823315,16.0,20,0.0,29280.0,1.7904675216704118,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_17,17 active agents,scale_sweep,17,17,0.0,0.0,76.3366556410696,1.2822475857568474,0.32877314253191103,0.09172845189420421,2.6655599176748344,0.2003234047432005,0.11342567160924133,0.01613722111548284,2.7789855892840754,0.19066790894472951,1.9713614043302978,0.1393260579430839,17.0,20,0.0,29280.0,1.8344849632004572,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_18,18 active agents,scale_sweep,18,18,0.0,0.0,75.88608467578888,1.0988837457814238,0.28252877843194063,0.059987779946474584,2.6895214677218764,0.20333771062226616,0.12085738941743489,0.02040267017039488,2.810378857139311,0.194328160424556,1.9972123227149985,0.1350534002891434,18.0,20,0.0,29280.0,1.8753928404158908,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_19,19 active agents,scale_sweep,19,19,0.0,0.0,75.72818823362651,1.1530684991707418,0.24624726838358607,0.07173811882254469,2.7640960830874866,0.16017915347224504,0.10917044151324076,0.01433279471182016,2.8732665246007265,0.1587763086657148,2.047209267277913,0.11273748677584453,19.0,20,0.0,29280.0,1.8746055300566342,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_20,20 active agents,scale_sweep,20,20,0.0,0.0,76.46569036960602,1.0456419611703196,0.2845346977227658,0.05841097937844126,2.7122430664868467,0.15745332641221743,0.11154788941077358,0.018247023117474916,2.8237909558976204,0.15166456989121122,2.0070955302358406,0.11023520621448918,20.0,20,0.0,29280.0,1.947410854452946,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_21,21 active agents,scale_sweep,21,21,0.0,0.0,76.51341281164261,1.2654502374403698,0.2954130895160595,0.06392974650355417,2.65413851123299,0.16374981886073278,0.10363543128490474,0.013563999849910979,2.757773942517894,0.15805332368547037,1.9731921247872006,0.11234630759260034,21.0,20,0.0,29280.0,2.002459848639581,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_22,22 active agents,scale_sweep,22,22,0.0,0.0,76.59138440796825,0.7636176036359669,0.27828634646180717,0.06020633504931556,2.6345876638549326,0.16334898285421645,0.09555770951562326,0.012269125946146866,2.730145373370556,0.15493449256079492,1.9617746203729252,0.11306421546076086,22.0,20,0.0,29280.0,2.024130122933557,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_23,23 active agents,scale_sweep,23,23,0.0,0.0,75.67236271457395,0.8327968132093277,0.2512919115939942,0.04116776267917538,2.7533046004516946,0.12698411585234956,0.10904301882775798,0.017050193533325306,2.8623476192794524,0.1254041212080872,2.0262590211104547,0.08799832293176064,23.0,20,0.0,29280.0,2.0464945950957594,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_24,24 active agents,scale_sweep,24,24,0.0,0.0,76.49737573332257,0.602296455175377,0.2593157859420133,0.03347284384719412,2.6996339199691914,0.13112768056772364,0.10991072340809986,0.013294214967049429,2.809544643377291,0.12183100974996162,2.005494489650317,0.08928720182338554,24.0,20,0.0,29280.0,2.0736658734417026,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_25,25 active agents,scale_sweep,25,25,0.0,0.0,76.29469127655031,0.8115657356669915,0.22389822345967966,0.024254097637020113,2.6494370991793392,0.08455526264155158,0.11104204039577037,0.008973091634729823,2.76047913957511,0.08026849895314725,1.9689959396703354,0.06177065970186437,25.0,20,0.0,29280.0,2.1302173724876403,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_26,26 active agents,scale_sweep,26,26,0.0,0.0,76.30660165150961,0.743645303766921,0.2535765109636702,0.05097482048805764,2.693926624787045,0.09385031121896541,0.10204623476009189,0.007756555995136939,2.7959728595471365,0.09040979839608394,1.9944795307212544,0.061894898964912445,26.0,20,0.0,29280.0,2.1231626901022396,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_27,27 active agents,scale_sweep,27,27,0.0,0.0,76.61993759061083,0.5469619800915047,0.24317781370023722,0.025253104823766356,2.6833227848704704,0.06834411744012417,0.10863700785277434,0.01258555060311794,2.7919597927232447,0.06031411610156999,1.9987271225744803,0.0453900104087612,27.0,20,0.0,29280.0,2.142252167843567,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_28,28 active agents,scale_sweep,28,28,0.0,0.0,76.62164211727324,0.41401558322161763,0.28420783191539767,0.034018748013069394,2.674610916786793,0.0676216176232552,0.10103290076031808,0.008541883036374464,2.7756438175471114,0.06171033461148712,1.9837115742549414,0.04791183573908624,28.0,20,0.0,29280.0,2.168146484235271,0.0
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_29,29 active agents,scale_sweep,29,29,0.0,0.0,75.62491978393203,0.3553955003859485,0.28240321629603127,0.01207513978499583,2.7193359288344316,0.046324859611063515,0.13417604581701278,0.010804721306243378,2.853511974651444,0.04098682207646965,2.0007178326700106,0.03111009437356238,29.0,20,0.0,29280.0,2.190185650661995,0.0
