reward_mean,reward_std,p2p_mean,p2p_std,grid_buy_mean,grid_buy_std,grid_sell_mean,grid_sell_std,carbon_mean,carbon_std,n_agents_mean,n_eval_episodes,run_dir,label,method,checkpoint_episode,checkpoint_path,active_agent_count,policy_arch,reference_active_agent_count,reward_drop_vs_max_count
73.95210238272946,1.5975386594811998,0.0043468989442279025,0.000798606916009588,3.2081653778359955,0.03022783102831158,0.5615399292051169,0.046706504475634646,2.0010745161271504,0.020169896996191088,15.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42,mlp_pad-seed42,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42\models\transformer_208.pt,15,mlp_pad,30,0.013088421484900574
73.31936988793314,0.6011852706977592,0.004811483717914382,0.000701236825396351,3.167029753120367,0.09552725275029408,0.5334391194877454,0.021188460906095087,1.9885261641033651,0.05770500930473631,20.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42,mlp_pad-seed42,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42\models\transformer_208.pt,20,mlp_pad,30,0.02153241435457556
74.80088236679634,1.184525192716495,0.005289852529408745,0.0012384458120710616,3.2289764010078814,0.125039699529447,0.5117067299727756,0.025717948837266705,2.0193222012581447,0.07645338952519717,25.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42,mlp_pad-seed42,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42\models\transformer_208.pt,25,mlp_pad,30,0.0017612141858814132
74.93285517431795,0.19411361861295254,0.0057890776535228445,0.0001372461036397033,3.212517535490767,0.00583093022463981,0.5197076598301059,0.003041686380419831,2.0068222979109023,0.004236602330269372,30.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42,mlp_pad-seed42,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42\models\transformer_208.pt,30,mlp_pad,30,0.0
71.02528624422848,5.392422071161387,0.0008858494792003877,0.000842032189380614,2.956414687646283,0.2770764887278798,0.5755017863751876,0.1990597532159745,1.8663691337066382,0.16695403493535932,5.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43,mlp_pad-seed43,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43\models\transformer_208.pt,5,mlp_pad,30,0.051754850664238315
75.91471575001876,1.6399722602876043,0.0012063486090303473,0.0008818025838433411,3.185153167606477,0.14417244264940834,0.48872939740211097,0.07639098024465438,1.9953696779508743,0.08342096701857908,10.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43,mlp_pad-seed43,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43\models\transformer_208.pt,10,mlp_pad,30,-0.013522996945443531
73.93311773439248,1.6074363177331294,0.0026736709662425907,0.0012760197318778153,3.199029568638543,0.03088279039427044,0.564890923492407,0.045970613580354994,2.0016788152826384,0.020766414594502323,15.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43,mlp_pad-seed43,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43\models\transformer_208.pt,15,mlp_pad,30,0.012932942982622262
73.30175508552541,0.6320210190150692,0.003437747301607977,0.0008428192053469873,3.1656356283758877,0.09504947933767571,0.532877278613965,0.01960702719518869,1.9889318564365428,0.05674902370258717,20.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43,mlp_pad-seed43,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43\models\transformer_208.pt,20,mlp_pad,30,0.021362146170925134
74.77618719612559,1.1817765158173823,0.0036970870445421035,0.0005067135593219921,3.2267916698332555,0.12276012046999914,0.511853415364028,0.02578064134648853,2.019887940804368,0.07641202296261194,25.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43,mlp_pad-seed43,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43\models\transformer_208.pt,25,mlp_pad,30,0.001677282218474424
74.9018186847369,0.19665607202615792,0.003923089855349565,9.857006394307043e-05,3.2065549664760384,0.005366741917632831,0.5211406873039921,0.0029483226219277894,2.007593881392005,0.0041858053064450385,30.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43,mlp_pad-seed43,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed43\models\transformer_208.pt,30,mlp_pad,30,0.0
